age,female,level,field1,field2,weight
22,0,2,6207,,37
22,0,2,6212,,98
22,0,2,6402,,570
22,0,3,2102,,391
22,0,3,2414,,122
22,0,3,5004,,41
22,0,3,5200,,158
22,0,3,5701,,39
22,0,3,6201,,63
22,1,0,,,1670349
22,1,1,1100,,2468
22,1,1,1101,1103,21
22,1,1,1101,1105,116
22,1,1,1101,1901,38
22,1,1,1101,2310,12
22,1,1,1101,6201,190
22,1,1,1101,,282
22,1,1,1102,1103,167
22,1,1,1102,1303,79
22,1,1,1102,,79
22,1,1,1103,6002,117
22,1,1,1103,6199,85
22,1,1,1103,,2693
22,1,1,1104,4002,688
22,1,1,1104,6206,88
22,1,1,1104,6211,96
22,1,1,1104,,326
22,1,1,1105,,264
22,1,1,1106,,40
22,1,1,1199,1303,53
22,1,1,1199,,435
22,1,1,1301,1303,36
22,1,1,1301,1902,68
22,1,1,1301,2602,153
22,1,1,1301,3202,107
22,1,1,1301,3301,263
22,1,1,1301,5004,196
22,1,1,1301,5501,108
22,1,1,1301,5504,139
22,1,1,1301,,2226
22,1,1,1303,4101,556
22,1,1,1303,5506,212
22,1,1,1303,,756
22,1,1,1401,6000,34
22,1,1,1401,,2041
22,1,1,1501,1901,72
22,1,1,1501,1902,98
22,1,1,1501,2311,108
22,1,1,1501,2601,75
22,1,1,1501,2602,186
22,1,1,1501,2603,219
22,1,1,1501,3301,35
22,1,1,1501,3600,180
22,1,1,1501,4801,211
22,1,1,1501,5402,76
22,1,1,1501,5502,128
22,1,1,1501,5505,88
22,1,1,1501,5506,361
22,1,1,1501,6206,154
22,1,1,1501,,1860
22,1,1,1901,1903,780
22,1,1,1901,1904,229
22,1,1,1901,2001,66
22,1,1,1901,2300,186
22,1,1,1901,3301,118
22,1,1,1901,3302,139
22,1,1,1901,3402,74
22,1,1,1901,3700,189
22,1,1,1901,4101,229
22,1,1,1901,5004,61
22,1,1,1901,5200,117
22,1,1,1901,5403,143
22,1,1,1901,5506,67
22,1,1,1901,6004,198
22,1,1,1901,6005,214
22,1,1,1901,6102,118
22,1,1,1901,6110,159
22,1,1,1901,6200,271
22,1,1,1901,6203,36
22,1,1,1901,6206,202
22,1,1,1901,6210,70
22,1,1,1901,6402,98
22,1,1,1901,,12526
22,1,1,1902,1903,950
22,1,1,1902,1904,171
22,1,1,1902,3301,105
22,1,1,1902,5402,79
22,1,1,1902,5506,79
22,1,1,1902,6107,68
22,1,1,1902,6402,120
22,1,1,1902,,4188
22,1,1,1903,1904,129
22,1,1,1903,2001,141
22,1,1,1903,2107,77
22,1,1,1903,3202,68
22,1,1,1903,3302,179
22,1,1,1903,6004,257
22,1,1,1903,6005,31
22,1,1,1903,,2283
22,1,1,1904,4901,53
22,1,1,1904,5599,81
22,1,1,1904,6001,67
22,1,1,1904,6201,16
22,1,1,1904,6206,571
22,1,1,1904,6299,192
22,1,1,1904,,3146
22,1,1,2001,2408,56
22,1,1,2001,5002,260
22,1,1,2001,6000,140
22,1,1,2001,6003,171
22,1,1,2001,,848
22,1,1,2100,6204,57
22,1,1,2100,,1497
22,1,1,2101,6005,13
22,1,1,2101,,111
22,1,1,2102,3700,87
22,1,1,2102,6000,46
22,1,1,2102,6200,70
22,1,1,2102,,2689
22,1,1,2105,6100,57
22,1,1,2105,,958
22,1,1,2106,,156
22,1,1,2107,,181
22,1,1,2201,6203,181
22,1,1,2201,,1137
22,1,1,2300,2603,88
22,1,1,2300,3401,146
22,1,1,2300,6201,139
22,1,1,2300,,9195
22,1,1,2301,,146
22,1,1,2304,2307,112
22,1,1,2304,2310,1848
22,1,1,2304,5200,263
22,1,1,2304,,10718
22,1,1,2305,2308,365
22,1,1,2305,,318
22,1,1,2306,,1144
22,1,1,2307,2310,418
22,1,1,2307,5098,78
22,1,1,2307,,2972
22,1,1,2308,,371
22,1,1,2309,2311,158
22,1,1,2309,3700,59
22,1,1,2309,,539
22,1,1,2310,2313,197
22,1,1,2310,5200,30
22,1,1,2310,,1522
22,1,1,2311,,196
22,1,1,2312,,923
22,1,1,2313,,2437
22,1,1,2314,5507,51
22,1,1,2314,,2715
22,1,1,2399,2400,108
22,1,1,2399,,257
22,1,1,2400,6203,106
22,1,1,2400,,598
22,1,1,2401,,140
22,1,1,2402,2499,43
22,1,1,2402,,341
22,1,1,2403,,184
22,1,1,2404,4801,53
22,1,1,2404,,1024
22,1,1,2405,,2378
22,1,1,2406,,2057
22,1,1,2407,2408,44
22,1,1,2407,3700,142
22,1,1,2407,,596
22,1,1,2408,,2546
22,1,1,2409,,130
22,1,1,2410,,474
22,1,1,2412,,511
22,1,1,2413,5008,31
22,1,1,2413,,310
22,1,1,2414,,1937
22,1,1,2417,,79
22,1,1,2418,2499,37
22,1,1,2418,,78
22,1,1,2499,,157
22,1,1,2500,,15
22,1,1,2502,2599,91
22,1,1,2599,,213
22,1,1,2601,5200,245
22,1,1,2601,5506,45
22,1,1,2601,,781
22,1,1,2602,2603,89
22,1,1,2602,3301,94
22,1,1,2602,3600,390
22,1,1,2602,3605,164
22,1,1,2602,3700,314
22,1,1,2602,4001,64
22,1,1,2602,4801,84
22,1,1,2602,5004,229
22,1,1,2602,5200,486
22,1,1,2602,5501,73
22,1,1,2602,5506,667
22,1,1,2602,5507,101
22,1,1,2602,6004,46
22,1,1,2602,6007,21
22,1,1,2602,6102,156
22,1,1,2602,6200,117
22,1,1,2602,6206,265
22,1,1,2602,6210,381
22,1,1,2602,,1032
22,1,1,2603,3301,396
22,1,1,2603,4801,210
22,1,1,2603,5003,98
22,1,1,2603,5502,104
22,1,1,2603,5505,23
22,1,1,2603,5506,158
22,1,1,2603,,1123
22,1,1,2901,3603,45
22,1,1,2901,4002,51
22,1,1,2901,5200,221
22,1,1,2901,6100,101
22,1,1,2901,6200,83
22,1,1,2901,6203,22
22,1,1,2901,,5472
22,1,1,3201,,267
22,1,1,3202,4801,115
22,1,1,3202,5506,163
22,1,1,3202,,288
22,1,1,3301,3302,299
22,1,1,3301,3600,422
22,1,1,3301,3700,118
22,1,1,3301,4801,89
22,1,1,3301,5501,277
22,1,1,3301,5505,63
22,1,1,3301,5506,336
22,1,1,3301,5507,121
22,1,1,3301,6000,177
22,1,1,3301,6001,54
22,1,1,3301,6005,212
22,1,1,3301,6006,72
22,1,1,3301,6200,106
22,1,1,3301,6206,211
22,1,1,3301,6402,31
22,1,1,3301,,9940
22,1,1,3302,6206,184
22,1,1,3302,,1452
22,1,1,3401,5506,113
22,1,1,3401,6203,66
22,1,1,3401,,4360
22,1,1,3402,6001,60
22,1,1,3402,6100,63
22,1,1,3402,,100
22,1,1,3600,5003,349
22,1,1,3600,5200,531
22,1,1,3600,5301,159
22,1,1,3600,5500,75
22,1,1,3600,6000,70
22,1,1,3600,6002,39
22,1,1,3600,6105,107
22,1,1,3600,6106,337
22,1,1,3600,6107,337
22,1,1,3600,6110,126
22,1,1,3600,6200,241
22,1,1,3600,6206,46
22,1,1,3600,,18956
22,1,1,3601,3603,650
22,1,1,3601,3608,80
22,1,1,3601,3611,83
22,1,1,3601,3701,31
22,1,1,3601,,2781
22,1,1,3603,3608,100
22,1,1,3603,3611,274
22,1,1,3603,,726
22,1,1,3604,3699,225
22,1,1,3604,,623
22,1,1,3606,,584
22,1,1,3607,,90
22,1,1,3608,3699,42
22,1,1,3608,5200,93
22,1,1,3608,6100,336
22,1,1,3608,6106,389
22,1,1,3608,,1412
22,1,1,3609,,121
22,1,1,3611,4801,64
22,1,1,3611,5200,316
22,1,1,3611,6005,98
22,1,1,3611,,2121
22,1,1,3699,5200,73
22,1,1,3699,,860
22,1,1,3700,4801,46
22,1,1,3700,5003,115
22,1,1,3700,5007,83
22,1,1,3700,5200,73
22,1,1,3700,5501,320
22,1,1,3700,6207,54
22,1,1,3700,,3277
22,1,1,3701,,178
22,1,1,3702,6003,69
22,1,1,3702,,655
22,1,1,4000,,1132
22,1,1,4001,5501,72
22,1,1,4001,5506,205
22,1,1,4001,6100,139
22,1,1,4001,6110,98
22,1,1,4001,6402,97
22,1,1,4001,,1549
22,1,1,4002,4101,345
22,1,1,4002,6104,89
22,1,1,4002,6199,200
22,1,1,4002,,1365
22,1,1,4007,5200,69
22,1,1,4007,6103,100
22,1,1,4007,,590
22,1,1,4101,6003,271
22,1,1,4101,6100,172
22,1,1,4101,6106,76
22,1,1,4101,6109,114
22,1,1,4101,6110,147
22,1,1,4101,6203,45
22,1,1,4101,6206,56
22,1,1,4101,6211,603
22,1,1,4101,,11550
22,1,1,4801,4901,9
22,1,1,4801,6107,44
22,1,1,4801,6206,183
22,1,1,4801,6402,28
22,1,1,4801,,1396
22,1,1,4901,5404,109
22,1,1,4901,5502,183
22,1,1,4901,6199,69
22,1,1,4901,6200,59
22,1,1,4901,6299,182
22,1,1,4901,,323
22,1,1,5001,,52
22,1,1,5002,5004,202
22,1,1,5002,,113
22,1,1,5003,5301,89
22,1,1,5003,,3246
22,1,1,5004,,801
22,1,1,5005,,118
22,1,1,5007,,893
22,1,1,5008,,243
22,1,1,5098,5500,33
22,1,1,5098,6107,81
22,1,1,5098,6108,37
22,1,1,5098,,6045
22,1,1,5102,5502,247
22,1,1,5200,5203,62
22,1,1,5200,5301,590
22,1,1,5200,5403,74
22,1,1,5200,5502,31
22,1,1,5200,5503,238
22,1,1,5200,5506,41
22,1,1,5200,5507,476
22,1,1,5200,6001,110
22,1,1,5200,6002,198
22,1,1,5200,6006,133
22,1,1,5200,6007,163
22,1,1,5200,6100,205
22,1,1,5200,6102,239
22,1,1,5200,6103,350
22,1,1,5200,6106,166
22,1,1,5200,6107,118
22,1,1,5200,6108,139
22,1,1,5200,6110,90
22,1,1,5200,6200,846
22,1,1,5200,6203,103
22,1,1,5200,6206,107
22,1,1,5200,6402,295
22,1,1,5200,,33472
22,1,1,5201,,45
22,1,1,5202,,249
22,1,1,5203,,353
22,1,1,5205,,167
22,1,1,5299,5403,119
22,1,1,5299,,1052
22,1,1,5301,5503,316
22,1,1,5301,5506,449
22,1,1,5301,5507,183
22,1,1,5301,,6752
22,1,1,5401,5506,73
22,1,1,5401,,190
22,1,1,5402,5506,114
22,1,1,5402,,232
22,1,1,5403,5404,114
22,1,1,5403,5507,627
22,1,1,5403,6100,116
22,1,1,5403,6109,48
22,1,1,5403,,911
22,1,1,5404,6001,110
22,1,1,5404,,5212
22,1,1,5500,,2174
22,1,1,5501,5502,66
22,1,1,5501,5505,90
22,1,1,5501,5506,404
22,1,1,5501,5507,164
22,1,1,5501,6204,91
22,1,1,5501,6206,206
22,1,1,5501,6207,527
22,1,1,5501,6402,227
22,1,1,5501,,4681
22,1,1,5502,5507,380
22,1,1,5502,6000,113
22,1,1,5502,6110,78
22,1,1,5502,6402,307
22,1,1,5502,,3474
22,1,1,5503,,1444
22,1,1,5504,5504,82
22,1,1,5504,,887
22,1,1,5505,5506,275
22,1,1,5505,,1595
22,1,1,5506,5507,177
22,1,1,5506,5599,68
22,1,1,5506,6002,98
22,1,1,5506,6200,143
22,1,1,5506,6402,220
22,1,1,5506,,6445
22,1,1,5507,6002,49
22,1,1,5507,,7143
22,1,1,5599,,750
22,1,1,5901,,690
22,1,1,6000,6004,525
22,1,1,6000,6006,156
22,1,1,6000,,3379
22,1,1,6001,6002,145
22,1,1,6001,6003,122
22,1,1,6001,,2778
22,1,1,6002,6102,38
22,1,1,6002,6200,177
22,1,1,6002,,1936
22,1,1,6003,6006,115
22,1,1,6003,6200,28
22,1,1,6003,,886
22,1,1,6004,6005,154
22,1,1,6004,6099,90
22,1,1,6004,6206,292
22,1,1,6004,6299,139
22,1,1,6004,,6750
22,1,1,6005,,1759
22,1,1,6006,,1215
22,1,1,6007,,374
22,1,1,6099,,135
22,1,1,6100,,3603
22,1,1,6102,,3796
22,1,1,6103,6203,178
22,1,1,6103,,1760
22,1,1,6104,,1026
22,1,1,6105,,899
22,1,1,6106,,1939
22,1,1,6107,,21429
22,1,1,6108,,2013
22,1,1,6109,,3768
22,1,1,6110,,2760
22,1,1,6199,,1356
22,1,1,6200,6201,164
22,1,1,6200,6206,562
22,1,1,6200,6207,105
22,1,1,6200,6211,66
22,1,1,6200,,10143
22,1,1,6201,6203,213
22,1,1,6201,6207,608
22,1,1,6201,6210,159
22,1,1,6201,,8969
22,1,1,6203,6204,111
22,1,1,6203,6206,747
22,1,1,6203,6207,18
22,1,1,6203,6209,186
22,1,1,6203,6211,86
22,1,1,6203,6299,123
22,1,1,6203,,12581
22,1,1,6204,6206,101
22,1,1,6204,,917
22,1,1,6205,,1072
22,1,1,6206,6207,422
22,1,1,6206,6209,221
22,1,1,6206,,11701
22,1,1,6207,,5698
22,1,1,6209,,2338
22,1,1,6210,,886
22,1,1,6211,,4350
22,1,1,6212,,1167
22,1,1,6299,,1113
22,1,1,6402,,2530
22,1,2,1100,,399
22,1,2,1105,,131
22,1,2,1901,5301,99
22,1,2,1901,5505,235
22,1,2,1901,,63
22,1,2,1902,,292
22,1,2,1903,3301,56
22,1,2,2001,,67
22,1,2,2100,6212,116
22,1,2,2100,,73
22,1,2,2102,,356
22,1,2,2300,,461
22,1,2,2304,,634
22,1,2,2309,,129
22,1,2,2311,6402,137
22,1,2,2312,,151
22,1,2,2313,3301,99
22,1,2,2313,,123
22,1,2,2314,,160
22,1,2,2400,,27
22,1,2,2407,,131
22,1,2,2408,,441
22,1,2,2412,,74
22,1,2,2503,,61
22,1,2,2601,,62
22,1,2,3301,6006,179
22,1,2,3301,,717
22,1,2,3401,,236
22,1,2,3600,,138
22,1,2,3699,,133
22,1,2,3700,,65
22,1,2,3701,,32
22,1,2,4901,,102
22,1,2,5003,,55
22,1,2,5004,,218
22,1,2,5098,,126
22,1,2,5200,5507,128
22,1,2,5200,6402,195
22,1,2,5200,,484
22,1,2,5404,,685
22,1,2,5501,,75
22,1,2,5503,,64
22,1,2,5506,,338
22,1,2,5507,,84
22,1,2,6002,,241
22,1,2,6004,6206,192
22,1,2,6004,,186
22,1,2,6007,,58
22,1,2,6100,,103
22,1,2,6102,,149
22,1,2,6103,,167
22,1,2,6104,,108
22,1,2,6105,,79
22,1,2,6107,,209
22,1,2,6108,,87
22,1,2,6109,,378
22,1,2,6110,,53
22,1,2,6199,,153
22,1,2,6200,,91
22,1,2,6201,6207,69
22,1,2,6201,,2195
22,1,2,6203,,430
22,1,2,6205,,60
22,1,2,6206,,76
22,1,2,6207,,156
22,1,2,6211,,50
22,1,2,6402,,195
22,1,3,3401,,20
22,1,3,3600,6106,50
22,1,3,3700,,174
22,1,3,4001,,150
22,1,3,5003,,62
22,1,3,5200,,52
22,1,3,6108,,136
22,1,3,6203,,93
22,1,3,6204,6206,90
23,0,0,,,1756727
23,0,1,1100,6211,109
23,0,1,1100,,169
23,0,1,1101,1105,104
23,0,1,1101,4801,79
23,0,1,1101,,868
23,0,1,1102,1103,8
23,0,1,1102,,66
23,0,1,1103,1105,138
23,0,1,1103,5003,83
23,0,1,1103,,1041
23,0,1,1104,,240
23,0,1,1105,1106,101
23,0,1,1105,,334
23,0,1,1106,,48
23,0,1,1199,,163
23,0,1,1301,1302,156
23,0,1,1301,3600,572
23,0,1,1301,3609,443
23,0,1,1301,5004,99
23,0,1,1301,5501,89
23,0,1,1301,5504,279
23,0,1,1301,5506,171
23,0,1,1301,,2890
23,0,1,1302,,415
23,0,1,1303,2603,97
23,0,1,1303,3600,62
23,0,1,1303,3604,55
23,0,1,1303,4101,135
23,0,1,1303,,1492
23,0,1,1401,2400,158
23,0,1,1401,2406,66
23,0,1,1401,5601,123
23,0,1,1401,,3149
23,0,1,1501,2601,76
23,0,1,1501,3202,154
23,0,1,1501,5506,113
23,0,1,1501,6005,88
23,0,1,1501,6207,296
23,0,1,1501,,507
23,0,1,1901,1903,830
23,0,1,1901,1904,85
23,0,1,1901,2502,55
23,0,1,1901,3301,104
23,0,1,1901,3302,151
23,0,1,1901,3401,112
23,0,1,1901,5506,46
23,0,1,1901,6001,180
23,0,1,1901,6005,135
23,0,1,1901,6206,209
23,0,1,1901,6299,115
23,0,1,1901,,10178
23,0,1,1902,1903,61
23,0,1,1902,1904,273
23,0,1,1902,3301,307
23,0,1,1902,5506,218
23,0,1,1902,,3183
23,0,1,1903,2001,76
23,0,1,1903,3302,91
23,0,1,1903,6004,140
23,0,1,1903,6005,603
23,0,1,1903,6099,118
23,0,1,1903,,5172
23,0,1,1904,6004,40
23,0,1,1904,6007,92
23,0,1,1904,6200,109
23,0,1,1904,6206,380
23,0,1,1904,,1909
23,0,1,2001,2408,34
23,0,1,2001,6000,87
23,0,1,2001,,2532
23,0,1,2100,2106,104
23,0,1,2100,2414,38
23,0,1,2100,6200,93
23,0,1,2100,6203,102
23,0,1,2100,6204,56
23,0,1,2100,6207,77
23,0,1,2100,,4974
23,0,1,2101,2106,121
23,0,1,2101,,452
23,0,1,2102,2105,44
23,0,1,2102,2408,61
23,0,1,2102,3301,73
23,0,1,2102,3600,57
23,0,1,2102,3699,96
23,0,1,2102,3700,1038
23,0,1,2102,3701,227
23,0,1,2102,5007,226
23,0,1,2102,5098,124
23,0,1,2102,5501,124
23,0,1,2102,6004,71
23,0,1,2102,6203,209
23,0,1,2102,,19241
23,0,1,2105,2106,68
23,0,1,2105,2602,100
23,0,1,2105,,1464
23,0,1,2106,,603
23,0,1,2107,6201,175
23,0,1,2107,,1204
23,0,1,2201,6203,89
23,0,1,2201,6211,55
23,0,1,2201,,91
23,0,1,2300,4000,82
23,0,1,2300,,2376
23,0,1,2304,,972
23,0,1,2305,2308,124
23,0,1,2305,3700,466
23,0,1,2305,,380
23,0,1,2306,2312,46
23,0,1,2306,4101,159
23,0,1,2306,6110,170
23,0,1,2306,,2299
23,0,1,2307,2310,37
23,0,1,2307,2311,65
23,0,1,2308,,450
23,0,1,2309,3301,135
23,0,1,2309,6402,115
23,0,1,2309,,1348
23,0,1,2310,,272
23,0,1,2311,5502,51
23,0,1,2311,,926
23,0,1,2312,6206,55
23,0,1,2313,4801,54
23,0,1,2313,,545
23,0,1,2314,6002,95
23,0,1,2314,,2073
23,0,1,2399,2400,84
23,0,1,2399,,129
23,0,1,2400,5501,122
23,0,1,2400,6002,154
23,0,1,2400,6200,111
23,0,1,2400,,7162
23,0,1,2401,2414,235
23,0,1,2401,,2251
23,0,1,2402,,1022
23,0,1,2404,2414,62
23,0,1,2404,,1608
23,0,1,2405,2413,132
23,0,1,2405,5003,70
23,0,1,2405,,3246
23,0,1,2406,3700,203
23,0,1,2406,,5347
23,0,1,2407,2408,936
23,0,1,2407,2603,61
23,0,1,2407,,6016
23,0,1,2408,2414,13
23,0,1,2408,,9861
23,0,1,2409,5501,69
23,0,1,2409,,453
23,0,1,2410,,415
23,0,1,2412,,1639
23,0,1,2413,3700,70
23,0,1,2413,,756
23,0,1,2414,3700,127
23,0,1,2414,6207,63
23,0,1,2414,,17643
23,0,1,2416,,158
23,0,1,2417,,233
23,0,1,2418,2499,73
23,0,1,2418,,48
23,0,1,2419,,369
23,0,1,2499,2599,35
23,0,1,2499,5601,37
23,0,1,2499,6002,24
23,0,1,2499,6004,50
23,0,1,2499,6099,48
23,0,1,2499,,1165
23,0,1,2500,6004,185
23,0,1,2500,6212,64
23,0,1,2500,,871
23,0,1,2501,,228
23,0,1,2502,2504,63
23,0,1,2502,2599,92
23,0,1,2502,5098,44
23,0,1,2502,,781
23,0,1,2503,,375
23,0,1,2504,,188
23,0,1,2599,6004,131
23,0,1,2599,,1868
23,0,1,2601,5003,37
23,0,1,2601,5007,101
23,0,1,2601,,136
23,0,1,2602,3600,66
23,0,1,2602,3700,40
23,0,1,2602,4801,213
23,0,1,2602,5200,20
23,0,1,2602,5501,171
23,0,1,2602,5505,56
23,0,1,2602,6002,225
23,0,1,2602,6106,37
23,0,1,2602,6203,33
23,0,1,2602,6210,86
23,0,1,2602,6402,73
23,0,1,2602,,1131
23,0,1,2603,3700,109
23,0,1,2603,5505,66
23,0,1,2603,6402,147
23,0,1,2603,,252
23,0,1,2901,4101,207
23,0,1,2901,5200,138
23,0,1,2901,,505
23,0,1,3201,,239
23,0,1,3202,5200,186
23,0,1,3202,5301,10
23,0,1,3202,5503,352
23,0,1,3202,5506,49
23,0,1,3202,,300
23,0,1,3301,3302,46
23,0,1,3301,3700,259
23,0,1,3301,4801,294
23,0,1,3301,4901,55
23,0,1,3301,5200,181
23,0,1,3301,5506,161
23,0,1,3301,5507,57
23,0,1,3301,6099,10
23,0,1,3301,6107,47
23,0,1,3301,,4334
23,0,1,3302,6001,52
23,0,1,3302,,1489
23,0,1,3401,,2556
23,0,1,3402,,164
23,0,1,3600,3601,105
23,0,1,3600,4006,85
23,0,1,3600,4901,270
23,0,1,3600,5003,492
23,0,1,3600,5004,117
23,0,1,3600,5200,384
23,0,1,3600,5501,106
23,0,1,3600,6002,97
23,0,1,3600,6105,74
23,0,1,3600,6106,193
23,0,1,3600,6107,11
23,0,1,3600,6203,59
23,0,1,3600,,15706
23,0,1,3601,3603,302
23,0,1,3601,3606,51
23,0,1,3601,5003,73
23,0,1,3601,5007,60
23,0,1,3601,,3084
23,0,1,3603,5200,83
23,0,1,3603,,1070
23,0,1,3604,3699,216
23,0,1,3604,,533
23,0,1,3605,3606,675
23,0,1,3606,3606,131
23,0,1,3606,5003,79
23,0,1,3606,,392
23,0,1,3607,,223
23,0,1,3608,6100,324
23,0,1,3608,,1568
23,0,1,3609,,666
23,0,1,3611,4006,25
23,0,1,3611,4007,35
23,0,1,3611,4801,52
23,0,1,3611,,1336
23,0,1,3699,5301,188
23,0,1,3699,,1491
23,0,1,3700,4801,101
23,0,1,3700,5003,196
23,0,1,3700,5007,354
23,0,1,3700,5098,41
23,0,1,3700,5501,392
23,0,1,3700,6202,165
23,0,1,3700,,6220
23,0,1,3701,3702,160
23,0,1,3701,,374
23,0,1,3702,5501,369
23,0,1,3702,5506,24
23,0,1,3702,,258
23,0,1,3801,5504,213
23,0,1,4000,,1122
23,0,1,4001,4801,60
23,0,1,4001,5506,80
23,0,1,4001,6210,303
23,0,1,4001,6402,86
23,0,1,4001,,372
23,0,1,4002,,1624
23,0,1,4005,,187
23,0,1,4006,4801,158
23,0,1,4007,5200,89
23,0,1,4007,5506,84
23,0,1,4007,,525
23,0,1,4101,5301,465
23,0,1,4101,6100,361
23,0,1,4101,6200,88
23,0,1,4101,6206,84
23,0,1,4101,6207,353
23,0,1,4101,6211,88
23,0,1,4101,,15559
23,0,1,4801,5200,183
23,0,1,4801,5202,181
23,0,1,4801,5501,111
23,0,1,4801,5506,344
23,0,1,4801,6001,118
23,0,1,4801,6402,717
23,0,1,4801,,3120
23,0,1,4901,,2533
23,0,1,5000,,275
23,0,1,5001,5007,344
23,0,1,5002,,271
23,0,1,5003,5502,97
23,0,1,5003,6002,90
23,0,1,5003,,3377
23,0,1,5004,5006,62
23,0,1,5004,5504,348
23,0,1,5004,,1258
23,0,1,5006,,140
23,0,1,5007,5098,162
23,0,1,5007,6402,86
23,0,1,5007,,3363
23,0,1,5008,,509
23,0,1,5098,5200,156
23,0,1,5098,6100,92
23,0,1,5098,,3000
23,0,1,5102,,141
23,0,1,5200,5301,35
23,0,1,5200,5404,175
23,0,1,5200,5501,65
23,0,1,5200,5507,53
23,0,1,5200,6001,291
23,0,1,5200,6002,167
23,0,1,5200,6110,50
23,0,1,5200,6203,64
23,0,1,5200,,11223
23,0,1,5203,,129
23,0,1,5205,,173
23,0,1,5301,5401,55
23,0,1,5301,5503,369
23,0,1,5301,5507,114
23,0,1,5301,6005,376
23,0,1,5301,6201,70
23,0,1,5301,,16608
23,0,1,5401,5506,93
23,0,1,5401,,91
23,0,1,5402,5506,44
23,0,1,5402,,355
23,0,1,5403,6100,95
23,0,1,5403,,204
23,0,1,5404,,611
23,0,1,5500,,928
23,0,1,5501,5506,621
23,0,1,5501,5507,119
23,0,1,5501,5599,40
23,0,1,5501,6001,63
23,0,1,5501,6110,73
23,0,1,5501,6200,119
23,0,1,5501,6201,83
23,0,1,5501,6203,100
23,0,1,5501,6205,99
23,0,1,5501,6207,1156
23,0,1,5501,6402,171
23,0,1,5501,,11569
23,0,1,5502,5507,172
23,0,1,5502,6402,217
23,0,1,5502,,1349
23,0,1,5503,,1193
23,0,1,5504,5505,94
23,0,1,5504,,1176
23,0,1,5505,5506,474
23,0,1,5505,,1367
23,0,1,5506,6203,29
23,0,1,5506,6209,94
23,0,1,5506,6402,1244
23,0,1,5506,,8000
23,0,1,5507,6002,195
23,0,1,5507,,3471
23,0,1,5601,6200,376
23,0,1,5601,6203,94
23,0,1,5601,6209,783
23,0,1,5601,,1990
23,0,1,5701,,361
23,0,1,5901,6204,85
23,0,1,5901,,1525
23,0,1,6000,,1694
23,0,1,6001,6099,44
23,0,1,6001,,2784
23,0,1,6002,6005,24
23,0,1,6002,6200,169
23,0,1,6002,,5153
23,0,1,6003,6005,134
23,0,1,6003,,1113
23,0,1,6004,6007,109
23,0,1,6004,,4031
23,0,1,6005,6106,84
23,0,1,6005,,2862
23,0,1,6006,,398
23,0,1,6007,,85
23,0,1,6099,,267
23,0,1,6100,,1363
23,0,1,6102,,232
23,0,1,6103,,718
23,0,1,6104,,529
23,0,1,6105,,275
23,0,1,6106,,1171
23,0,1,6107,6199,71
23,0,1,6107,,2578
23,0,1,6108,,488
23,0,1,6109,6211,28
23,0,1,6109,,1892
23,0,1,6110,,1504
23,0,1,6199,,374
23,0,1,6200,6201,332
23,0,1,6200,6203,98
23,0,1,6200,6206,130
23,0,1,6200,6207,313
23,0,1,6200,,19547
23,0,1,6201,6203,51
23,0,1,6201,6204,168
23,0,1,6201,6207,1536
23,0,1,6201,,11474
23,0,1,6202,6207,479
23,0,1,6202,,348
23,0,1,6203,6204,57
23,0,1,6203,6206,447
23,0,1,6203,6207,276
23,0,1,6203,6210,49
23,0,1,6203,6211,56
23,0,1,6203,,18013
23,0,1,6204,6206,179
23,0,1,6204,6207,71
23,0,1,6204,6210,43
23,0,1,6204,6212,272
23,0,1,6204,,1519
23,0,1,6205,6207,158
23,0,1,6205,,394
23,0,1,6206,6207,105
23,0,1,6206,,9997
23,0,1,6207,6209,90
23,0,1,6207,6210,51
23,0,1,6207,6299,458
23,0,1,6207,,15324
23,0,1,6209,,1109
23,0,1,6210,,1473
23,0,1,6211,,1522
23,0,1,6212,6299,117
23,0,1,6212,,1582
23,0,1,6299,,1554
23,0,1,6402,,6913
23,0,1,6403,,166
23,0,2,1401,,216
23,0,2,1501,5506,31
23,0,2,1901,4801,73
23,0,2,1903,,73
23,0,2,1904,,77
23,0,2,2001,,154
23,0,2,2100,5301,116
23,0,2,2100,,753
23,0,2,2101,,56
23,0,2,2102,2408,546
23,0,2,2102,,2256
23,0,2,2105,,105
23,0,2,2106,,108
23,0,2,2300,,202
23,0,2,2305,,51
23,0,2,2311,,436
23,0,2,2400,,662
23,0,2,2401,,115
23,0,2,2402,,356
23,0,2,2404,,253
23,0,2,2405,,314
23,0,2,2406,,973
23,0,2,2407,,444
23,0,2,2408,,1769
23,0,2,2410,,173
23,0,2,2412,,297
23,0,2,2413,,188
23,0,2,2414,,690
23,0,2,2416,,86
23,0,2,2418,,145
23,0,2,2499,,67
23,0,2,2500,,161
23,0,2,2502,,195
23,0,2,2601,,61
23,0,2,3202,,79
23,0,2,3301,4801,23
23,0,2,3301,,200
23,0,2,3600,,946
23,0,2,3601,,118
23,0,2,3608,,212
23,0,2,3611,,106
23,0,2,3700,4801,252
23,0,2,3700,,329
23,0,2,4001,,143
23,0,2,4101,,1357
23,0,2,4801,5506,61
23,0,2,4801,,101
23,0,2,4901,6201,187
23,0,2,4901,,304
23,0,2,5003,,189
23,0,2,5007,,247
23,0,2,5008,,96
23,0,2,5200,,241
23,0,2,5301,,527
23,0,2,5404,,156
23,0,2,5501,,706
